応永十四年（丁亥）,一月,二月※,三月,四月※,五月※,六月,七月※,八月,九月※,十月,十一月,十二月,
ユリウス暦,1407/2/8,3月10日,4月8日,5月8日,6月6日,7月5日,8月4日,9月2日,10月2日,10月31日,11月30日,12月30日,
応永十五年（戊子）,一月※,二月,三月※,四月,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月,
ユリウス暦,1408/1/29,2月27日,3月28日,4月26日,5月26日,6月24日,7月23日,8月22日,9月20日,10月20日,11月18日,12月18日,
応永十六年（己丑）,一月※,二月,三月,閏三月※,四月,五月※,六月※,七月,八月※,九月,十月※,十一月,十二月※
ユリウス暦,1409/1/17,2月15日,3月17日,4月16日,5月15日,6月14日,7月13日,8月11日,9月10日,10月9日,11月8日,12月7日,1410/1/6
応永十七年（庚寅）,一月,二月,三月※,四月,五月※,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,1410/2/4,3月6日,4月5日,5月4日,6月3日,7月2日,8月1日,8月30日,9月29日,10月28日,11月27日,12月26日,
応永十八年（辛卯）,一月※,二月,三月※,四月,五月,六月※,七月,八月※,九月,十月※,閏十月※,十一月,十二月
ユリウス暦,1411/1/25,2月23日,3月25日,4月23日,5月23日,6月22日,7月21日,8月20日,9月18日,10月18日,11月16日,12月15日,1412/1/14
応永十九年（壬辰）,一月※,二月,三月※,四月,五月※,六月,七月,八月※,九月,十月※,十一月,十二月※,
ユリウス暦,1412/2/13,3月13日,4月12日,5月11日,6月10日,7月9日,8月8日,9月7日,10月6日,11月5日,12月4日,1413/1/3,
応永二十年（癸巳）,一月,二月※,三月※,四月,五月※,六月,七月,八月※,九月,十月,十一月※,十二月,
ユリウス暦,1413/2/1,3月3日,4月1日,4月30日,5月30日,6月28日,7月28日,8月27日,9月25日,10月25日,11月24日,12月23日,
応永二十一年（甲午）,一月※,二月,三月※,四月※,五月,六月※,七月,閏七月※,八月,九月,十月,十一月※,十二月
ユリウス暦,1414/1/22,2月20日,3月22日,4月20日,5月19日,6月18日,7月17日,8月16日,9月14日,10月14日,11月13日,12月13日,1415/1/11
応永二十二年（乙未）,一月※,二月,三月※,四月※,五月,六月※,七月,八月※,九月,十月,十一月,十二月※,
ユリウス暦,1415/2/10,3月11日,4月10日,5月9日,6月7日,7月7日,8月5日,9月4日,10月3日,11月2日,12月2日,1416/1/1,
応永二十三年（丙申）,一月,二月※,三月,四月※,五月※,六月,七月※,八月※,九月,十月,十一月※,十二月,
ユリウス暦,1416/1/30,2/29,3月29日,4月28日,5月27日,6月25日,7月25日,8月23日,9月21日,10月21日,11月20日,12月19日,
応永二十四年（丁酉）,一月,二月,三月※,四月,五月※,閏五月※,六月,七月※,八月※,九月,十月,十一月※,十二月
ユリウス暦,1417/1/18,2月17日,3月19日,4月17日,5月17日,6月15日,7月14日,8月13日,9月11日,10月10日,11月9日,12月9日,1418/1/7
応永二十五年（戊戌）,一月,二月※,三月,四月,五月※,六月※,七月,八月※,九月※,十月,十一月,十二月※,
ユリウス暦,1418/2/6,3月8日,4月6日,5月6日,6月5日,7月4日,8月2日,9月1日,9月30日,10月29日,11月28日,12月28日,
応永二十六年（己亥）,一月,二月,三月※,四月,五月※,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,1419/1/26,2月25日,3月27日,4月25日,5月25日,6月23日,7月23日,8月21日,9月20日,10月19日,11月18日,12月17日,
応永二十七年（庚子）,一月※,閏一月,二月※,三月,四月※,五月,六月,七月※,八月,九月※,十月,十一月※,十二月
ユリウス暦,1420/1/16,2月14日,3月15日,4月13日,5月13日,6月11日,7月11日,8月10日,9月8日,10月8日,11月6日,12月6日,1421/1/4
応永二十八年（辛丑）,一月※,二月,三月※,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月※,
ユリウス暦,1421/2/3,3月4日,4月3日,5月2日,6月1日,6月30日,7月30日,8月28日,9月27日,10月27日,11月25日,12月25日,
応永二十九年（壬寅）,一月,二月※,三月※,四月,五月※,六月,七月※,八月,九月,十月,閏十月※,十一月,十二月※
ユリウス暦,1422/1/23,2月22日,3月23日,4月21日,5月21日,6月19日,7月19日,8月17日,9月16日,10月16日,11月15日,12月14日,1423/1/13
応永三十年（癸卯）,一月,二月※,三月※,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,1423/2/11,3月13日,4月11日,5月10日,6月9日,7月8日,8月7日,9月5日,10月5日,11月4日,12月3日,1424/1/2,
応永三十一年（甲辰）,一月※,二月,三月※,四月※,五月,六月※,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,1424/2/1,3月1日,3月31日,4月29日,5月28日,6月27日,7月26日,8月24日,9月23日,10月23日,11月21日,12月21日,
応永三十二年（乙巳）,一月,二月※,三月,四月※,五月※,六月,閏六月※,七月※,八月,九月,十月※,十一月,十二月
ユリウス暦,1425/1/20,2月19日,3月20日,4月19日,5月18日,6月16日,7月16日,8月14日,9月12日,10月12日,11月11日,12月10日,1426/1/9
応永三十三年（丙午）,一月,二月※,三月,四月※,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月,
ユリウス暦,1426/2/8,3月10日,4月8日,5月8日,6月6日,7月5日,8月4日,9月2日,10月1日,10月31日,11月29日,12月29日,
応永三十四年（丁未）,一月,二月※,三月,四月※,五月,六月※,七月,八月※,九月※,十月,十一月※,十二月,
ユリウス暦,1427/1/28,2月27日,3月28日,4月27日,5月26日,6月25日,7月24日,8月23日,9月21日,10月20日,11月19日,12月18日,
応永三十五年（戊申）,一月,二月※,三月,閏三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月※,十二月
ユリウス暦,1428/1/17,2月16日,3月16日,4月15日,5月15日,6月13日,7月13日,8月11日,9月10日,10月9日,11月8日,12月7日,1429/1/5
正長元年（戊申）,一月,二月※,三月,閏三月,四月※,五月,六月※,七月,八月※,九月,十月※,十一月※,十二月
ユリウス暦,1428/1/17,2月16日,3月16日,4月15日,5月15日,6月13日,7月13日,8月11日,9月10日,10月9日,11月8日,12月7日,1429/1/5
正長二年（己酉）,一月,二月※,三月,四月※,五月,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,1429/2/4,3月6日,4月4日,5月4日,6月2日,7月2日,8月1日,8月30日,9月29日,10月28日,11月27日,12月26日,
永享元年（己酉）,一月,二月※,三月,四月※,五月,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,1429/2/4,3月6日,4月4日,5月4日,6月2日,7月2日,8月1日,8月30日,9月29日,10月28日,11月27日,12月26日,
永享二年（庚戌）,一月※,二月※,三月,四月※,五月,六月,七月※,八月,九月,十月※,十一月,閏十一月※,十二月
ユリウス暦,1430/1/25,2月23日,3月24日,4月23日,5月22日,6月21日,7月21日,8月19日,9月18日,10月18日,11月16日,12月16日,1431/1/14
永享三年（辛亥）,一月※,二月※,三月,四月※,五月,六月※,七月,八月,九月※,十月,十一月,十二月※,
ユリウス暦,1431/2/13,3月14日,4月12日,5月12日,6月10日,7月10日,8月8日,9月7日,10月7日,11月5日,12月5日,1432/1/4,
永享四年（壬子）,一月,二月※,三月※,四月,五月※,六月,七月※,八月,九月※,十月,十一月,十二月,
ユリウス暦,1432/2/2,3月3日,4月1日,4月30日,5月30日,6月28日,7月28日,8月26日,9月25日,10月24日,11月23日,12月23日,
永享五年（癸丑）,一月※,二月,三月※,四月※,五月,六月※,七月※,閏七月,八月※,九月,十月,十一月,十二月※
ユリウス暦,1433/1/22,2月20日,3月22日,4月20日,5月19日,6月18日,7月17日,8月15日,9月14日,10月13日,11月12日,12月12日,1434/1/11
永享六年（甲寅）,一月,二月,三月※,四月※,五月,六月※,七月※,八月,九月※,十月,十一月,十二月,
ユリウス暦,1434/2/9,3月11日,4月10日,5月9日,6月7日,7月7日,8月5日,9月3日,10月3日,11月1日,12月1日,12月31日,
永享七年（乙卯）,一月※,二月,三月,四月※,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月,
ユリウス暦,1435/1/30,2月28日,3月30日,4月29日,5月28日,6月26日,7月26日,8月24日,9月22日,10月22日,11月20日,12月20日,
永享八年（丙辰）,一月※,二月,三月,四月※,五月,閏五月※,六月,七月※,八月※,九月,十月※,十一月,十二月
ユリウス暦,1436/1/19,2月17日,3月18日,4月17日,5月16日,6月15日,7月14日,8月13日,9月11日,10月10日,11月9日,12月8日,1437/1/7
永享九年（丁巳）,一月※,二月,三月※,四月,五月,六月※,七月,八月※,九月,十月※,十一月※,十二月,
ユリウス暦,1437/2/6,3月7日,4月6日,5月5日,6月4日,7月4日,8月2日,9月1日,9月30日,10月30日,11月28日,12月27日,
永享十年（戊午）,一月※,二月,三月,四月※,五月,六月※,七月,八月,九月※,十月,十一月※,十二月,
ユリウス暦,1438/1/26,2月24日,3月26日,4月25日,5月24日,6月23日,7月22日,8月21日,9月20日,10月19日,11月18日,12月17日,
永享十一年（己未）,一月※,閏一月※,二月,三月※,四月,五月※,六月,七月,八月※,九月,十月,十一月※,十二月
ユリウス暦,1439/1/16,2月14日,3月15日,4月14日,5月13日,6月12日,7月11日,8月10日,9月9日,10月8日,11月7日,12月7日,1440/1/5
永享十二年（庚申）,一月※,二月※,三月,四月※,五月,六月※,七月,八月※,九月,十月,十一月,十二月※,
ユリウス暦,1440/2/4,3月4日,4月2日,5月2日,5月31日,6月30日,7月29日,8月28日,9月26日,10月26日,11月25日,12月25日,
永享十三年（辛酉）,一月,二月※,三月※,四月,五月※,六月※,七月,八月,九月※,閏九月,十月※,十一月,十二月
ユリウス暦,1441/1/23,2月22日,3月23日,4月21日,5月21日,6月19日,7月18日,8月17日,9月16日,10月15日,11月14日,12月13日,1442/1/12
嘉吉元年（辛酉）,一月,二月※,三月※,四月,五月※,六月※,七月,八月,九月※,閏九月,十月※,十一月,十二月
ユリウス暦,1441/1/23,2月22日,3月23日,4月21日,5月21日,6月19日,7月18日,8月17日,9月16日,10月15日,11月14日,12月13日,1442/1/12
嘉吉二年（壬戌）,一月,二月※,三月※,四月,五月※,六月※,七月,八月※,九月,十月,十一月,十二月※,
ユリウス暦,1442/2/11,3月13日,4月11日,5月10日,6月9日,7月8日,8月6日,9月5日,10月4日,11月3日,12月3日,1443/1/2,
嘉吉三年（癸亥）,一月,二月,三月※,四月※,五月,六月※,七月※,八月,九月※,十月,十一月,十二月※,
ユリウス暦,1443/1/31,3月2日,4月1日,4月30日,5月29日,6月28日,7月27日,8月25日,9月24日,10月23日,11月22日,12月22日,
嘉吉四年（甲子）,一月,二月,三月※,四月,五月※,六月,閏六月※,七月※,八月,九月※,十月,十一月※,十二月
ユリウス暦,1444/1/20,2月19日,3月20日,4月18日,5月18日,6月16日,7月16日,8月14日,9月12日,10月12日,11月10日,12月10日,1445/1/8
文安元年（甲子）,一月,二月,三月※,四月,五月※,六月,閏六月※,七月※,八月,九月※,十月,十一月※,十二月
ユリウス暦,1444/1/20,2月19日,3月20日,4月18日,5月18日,6月16日,7月16日,8月14日,9月12日,10月12日,11月10日,12月10日,1445/1/8
文安二年（乙丑）,一月,二月,三月※,四月,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月※,
ユリウス暦,1445/2/7,3月9日,4月8日,5月7日,6月6日,7月5日,8月4日,9月2日,10月1日,10月31日,11月29日,12月29日,
文安三年（丙寅）,一月,二月,三月※,四月,五月,六月※,七月,八月※,九月※,十月,十一月※,十二月,
ユリウス暦,1446/1/27,2月26日,3月28日,4月26日,5月26日,6月25日,7月24日,8月23日,9月21日,10月20日,11月19日,12月18日,
文安四年（丁卯）,一月※,二月,閏二月※,三月,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月※
ユリウス暦,1447/1/17,2月15日,3月17日,4月15日,5月15日,6月14日,7月13日,8月12日,9月10日,10月10日,11月9日,12月8日,1448/1/7
文安五年（戊辰）,一月※,二月,三月※,四月,五月※,六月,七月,八月※,九月,十月,十一月※,十二月,
ユリウス暦,1448/2/5,3月5日,4月4日,5月3日,6月2日,7月1日,7月31日,8月30日,9月28日,10月28日,11月27日,12月26日,
文安六年（己巳）,一月※,二月※,三月,四月※,五月,六月※,七月,八月※,九月,十月※,閏十月※,十一月,十二月
ユリウス暦,1449/1/25,2月23日,3月24日,4月23日,5月22日,6月21日,7月20日,8月19日,9月17日,10月17日,11月15日,12月14日,1450/1/13
宝徳元年（己巳）,一月※,二月※,三月,四月※,五月,六月※,七月,八月※,九月,十月※,閏十月※,十一月,十二月
ユリウス暦,1449/1/25,2月23日,3月24日,4月23日,5月22日,6月21日,7月20日,8月19日,9月17日,10月17日,11月15日,12月14日,1450/1/13
宝徳二年（庚午）,一月,二月※,三月,四月※,五月※,六月,七月※,八月,九月,十月,十一月※,十二月,
ユリウス暦,1450/2/12,3月14日,4月12日,5月12日,6月10日,7月9日,8月8日,9月6日,10月6日,11月5日,12月5日,1451/1/3,
宝徳三年（辛未）,一月,二月※,三月※,四月,五月※,六月※,七月,八月※,九月,十月,十一月※,十二月,
ユリウス暦,1451/2/2,3月4日,4月2日,5月1日,5月31日,6月29日,7月28日,8月27日,9月25日,10月25日,11月24日,12月23日,
宝徳四年（壬申）,一月,二月,三月※,四月※,五月,六月※,七月※,八月,閏八月※,九月,十月※,十一月,十二月
ユリウス暦,1452/1/22,2月21日,3月22日,4月20日,5月19日,6月18日,7月17日,8月15日,9月14日,10月13日,11月12日,12月11日,1453/1/10
享徳元年（壬申）,一月,二月,三月※,四月※,五月,六月※,七月※,八月,閏八月※,九月,十月※,十一月,十二月
ユリウス暦,1452/1/22,2月21日,3月22日,4月20日,5月19日,6月18日,7月17日,8月15日,9月14日,10月13日,11月12日,12月11日,1453/1/10
享徳二年（癸酉）,一月,二月※,三月,四月※,五月,六月※,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,1453/2/9,3月11日,4月9日,5月9日,6月7日,7月7日,8月5日,9月3日,10月3日,11月1日,12月1日,12月30日,
享徳三年（甲戌）,一月,二月※,三月,四月,五月※,六月,七月※,八月※,九月,十月※,十一月,十二月※,
ユリウス暦,1454/1/29,2月28日,3月29日,4月28日,5月28日,6月26日,7月26日,8月24日,9月22日,10月22日,11月20日,12月20日,
享徳四年（乙亥）,一月,二月※,三月,四月,閏四月※,五月,六月※,七月,八月※,九月,十月※,十一月,十二月※
ユリウス暦,1455/1/18,2月17日,3月18日,4月17日,5月17日,6月15日,7月15日,8月13日,9月12日,10月11日,11月10日,12月9日,1456/1/8
康正元年（乙亥）,一月,二月※,三月,四月,閏四月※,五月,六月※,七月,八月※,九月,十月※,十一月,十二月※
ユリウス暦,1455/1/18,2月17日,3月18日,4月17日,5月17日,6月15日,7月15日,8月13日,9月12日,10月11日,11月10日,12月9日,1456/1/8
康正二年（丙子）,一月,二月※,三月,四月※,五月,六月,七月※,八月,九月※,十月,十一月※,十二月,
ユリウス暦,1456/2/6,3月7日,4月5日,5月5日,6月3日,7月3日,8月2日,8月31日,9月30日,10月29日,11月28日,12月27日,
康正三年（丁丑）,一月※,二月,三月※,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,1457/1/26,2月24日,3月26日,4月24日,5月24日,6月22日,7月22日,8月20日,9月19日,10月19日,11月17日,12月17日,
長禄元年（丁丑）,一月※,二月,三月※,四月,五月※,六月,七月※,八月,九月,十月※,十一月,十二月,
ユリウス暦,1457/1/26,2月24日,3月26日,4月24日,5月24日,6月22日,7月22日,8月20日,9月19日,10月19日,11月17日,12月17日,
